PSS10_avg,Dem_age
2.4,56
2.8,40
2.2,40
3.6,20
2.8,39
2.7,29
2.4,19
3.4,30
3.1,52
2.9,25
1.875,22
3.9,44
2.8,40
2.7,41
1.6,60
2.6,18
NA,31
2.7,46
2.3,45
NA,20
2.8,25
3.2,55
1.3,48
3,28
1.7,68
3,32
4,27
2.9,41
2.7,33
NA,52
2.6,28
3,68
3.5,22
2.7,31
3.2,22
2.6,37
2,28
1.9,51
1.5,28
2.2,63
3.1,51
3.5,33
2.6,48
1.6,69
3.3,22
NA,38
1.6,28
2,65
4,35
3.7,21
NA,34
2.7,25
1.6,20
3.1,30
2.3,31
2.4,25
3.4,22
3.2,77
2.88888888888889,62
3.5,20
3.1,38
4.5,38
3.4,29
2.7,61
2.9,39
2.3,33
NA,27
3,24
2.6,49
1.9,24
2.3,29
2.9,67
1.9,54
1.7,37
2.6,49
2.8,69
NA,25
NA,34
2.5,62
3.3,25
3.4,21
2.4,42
2.5,39
2.2,23
2.8,27
1.2,43
2.4,32
1.8,22
2.4,44
1.9,32
2.66666666666667,26
2.1,40
1.7,44
3.3,22
3.1,30
1.6,62
NA,38
2.11111111111111,54
2.8,66
NA,26
1,63
3.5,23
3.1,39
1.9,42
2.2,50
NA,23
1.9,52
3.7,18
2.5,47
2.6,21
3.2,44
2.3,25
1.5,71
2.5,39
1.9,50
3.1,33
2.4,19
3.1,46
2.1,36
2,50
3.5,22
2.3,32
2.6,24
3.1,59
3.2,39
2.7,53
2.4,25
3,29
2.8,34
3.1,20
2.2,33
2.3,23
2.1,53
3.2,34
1.5,50
2.4,26
4.2,21
1.9,44
2.7,38
1.6,77
2.7,18
3,19
3.1,65
3.1,27
3.1,20
3.3,28
3.4,22
2.7,41
2.5,33
3,29
1.9,37
2.9,39
3.9,67
4,20
3.6,23
NA,18
2.3,26
4,44
3.1,21
2.6,21
2.7,60
3.4,36
1.6,47
2.6,24
2.5,31
2.2,28
2.5,33
2.4,38
3.2,51
1.5,21
2.1,20
2.6,31
1.6,46
2.4,33
3.33333333333333,21
3.1,23
NA,29
4.2,21
3.9,45
4,29
NA,60
2.1,35
2,51
2.6,61
2.9,68
2.1,54
NA,32
3.2,23
3.8,22
2.4,26
3.1,33
3.1,55
4,21
2.5,62
2.1,18
3.1,54
3,34
NA,38
3.4,31
1.3,32
1.5,54
3.3,29
2.8,20
1.8,48
2.4,42
1.4,66
3,32
2.3,47
4.1,30
2.7,50
2.6,64
2.2,35
3,32
2.1,51
1.1,30
2.5,33
2.8,28
NA,38
3.4,21
2.2,24
NA,21
4.3,57
3.1,49
1.66666666666667,29
1.9,24
2.5,22
2.5,53
NA,31
2.3,46
4,21
1.3,27
3,21
4.2,20
3.8,25
2.3,40
2.2,53
2.3,29
1.9,39
2.5,20
2.4,33
2,29
3.3,54
NA,65
2,26
1.6,48
2.4,50
3.5,29
NA,26
1.7,74
1.3,52
2,50
NA,20
1.4,50
NA,20
3.1,33
4.2,34
NA,59
3.3,23
NA,20
NA,30
3,55
3.3,35
2.9,24
NA,29
2.6,20
1.3,23
3.8,47
2.5,20
1.3,24
2.1,55
NA,21
2.7,30
NA,34
2.1,43
2.4,20
1.3,54
3.7,29
NA,20
4.2,32
1,52
NA,49
1.9,39
2,62
1.4,48
1.4,73
1.625,29
2,29
2.2,67
2.3,56
1.9,30
2.7,34
2.6,50
2.2,60
2.4,36
3,39
1,43
3,34
2,37
1.4,23
1.6,30
2.1,63
3.8,31
3.3,23
3.5,24
2.1,61
1.8,18
NA,35
3.3,39
2.4,32
2.2,31
2.8,19
2.5,19
NA,23
2.3,66
3,22
1.8,23
2.7,34
3.7,47
NA,42
NA,41
2.9,50
2.3,24
3.6,26
NA,22
4.2,57
2.3,26
2.4,49
NA,25
NA,21
2.5,42
3.2,41
3.6,29
NA,34
2.4,37
1.3,25
2,41
2.2,55
NA,22
2.7,34
3,18
3.4,57
2.6,44
1.9,48
NA,54
1.2,32
NA,18
2.4,28
2.6,50
3.4,31
2.5,28
1.3,27
3.6,27
2.6,26
1.55555555555556,31
3.2,66
2.9,28
2.3,35
3,61
2.5,35
3.5,20
NA,71
2.9,39
NA,43
3.5,26
2.5,51
3.4,28
2.3,30
2.6,28
2.4,28
2.2,28
2.6,36
3.6,48
1.9,18
2.5,55
1.4,61
1.4,23
3.4,37
4.2,19
4.1,19
3.6,40
1.9,59
2.2,34
2.3,28
2.2,32
2.9,28
2.1,60
2.3,27
3,23
2.5,54
2.2,24
3.1,27
2.4,34
2.6,18
3.3,28
3,30
3.5,36
2.8,54
3.6,27
3.8,28
3,25
2.3,42
3.8,37
3.7,42
2.3,50
2.6,21
1.7,28
2.5,52
2.4,44
2.6,32
2.9,24
3.2,34
2.7,37
2.1,33
2.2,21
3.5,25
3,20
2.4,24
NA,49
2.4,49
2.9,27
2.57142857142857,68
3.2,18
2.7,31
3.1,23
2.1,56
2.1,45
NA,23
NA,31
2.9,58
2.4,31
3.5,31
3.3,30
2.9,26
1.7,71
1.6,22
2.8,32
2.5,44
2.9,39
4.3,38
1.77777777777778,64
1.1,38
NA,42
NA,33
2.9,55
2.9,19
2.7,32
3.3,54
NA,29
3.4,21
1.5,22
NA,37
2.5,68
2.1,20
3.4,28
2.4,22
3.3,47
2.9,26
3.4,46
1.8,27
2.2,52
NA,60
1.6,26
2.6,45
NA,46
2.4,52
2.7,20
2.5,48
2.8,35
2.22222222222222,38
2.8,39
2.5,40
4.2,39
3.2,55
1.4,44
1.9,18
2.9,25
1.8,26
2.3,23
3,26
1.3,58
3.5,26
2,21
1.7,26
3.1,21
3.5,50
1.8,53
2.6,35
2.2,24
NA,62
2.4,72
3.6,31
2.7,22
4.4,20
2.1,22
2.8,57
1.9,26
NA,37
3.9,40
2.3,19
3.2,25
2.3,21
3,59
2.5,30
2.4,42
NA,24
2.9,33
2,57
3.1,32
NA,59
2.1,30
1.1,30
2.8,62
2.5,23
3.2,23
1.4,35
3.6,37
3.4,23
1.8,23
4.3,21
2.3,48
4.2,20
2.1,22
1.8,22
3.5,38
NA,19
2.5,35
NA,39
1.4,68
2.1,40
2.7,53
3.6,29
3.1,22
2.5,36
3.6,23
2.5,26
3.1,24
NA,21
2.5,34
2.3,42
3.1,20
2.7,27
2.3,25
2.5,62
1.6,35
1.4,51
2.4,65
1.8,21
3.4,22
2.5,33
NA,21
NA,37
3,27
2.1,55
NA,18
3.5,36
2.2,56
NA,25
2.1,27
2,58
2,55
1.9,39
2.6,21
3,28
2,21
3.8,36
NA,38
3.6,29
3.2,28
2.5,53
3.1,18
3.6,51
1.4,30
2.4,34
4.5,33
2.5,41
1.2,18
2.1,52
3.7,18
1.2,50
2,20
1.4,42
3.7,28
2.7,25
1.5,53
NA,26
1.3,27
1.6,36
4.3,37
3.7,48
NA,23
NA,29
1.8,63
4.1,40
1.9,48
NA,30
2.6,31
3,25
2.4,50
1.6,75
2.3,30
3.5,35
1.4,52
2.2,35
NA,25
3.5,40
3.2,51
2.5,26
1.9,67
1.9,45
1.7,27
1.6,46
1.7,26
2.8,24
1.5,54
2,23
1.6,50
2.1,42
2.8,30
2.6,26
3.1,40
1.3,30
2.1,30
3.4,18
2.8,34
1.2,65
1.5,50
2,30
2.3,27
2.5,21
2.5,66
2.7,58
3.1,32
2.3,43
NA,40
NA,23
3.7,59
2.3,52
2.2,69
4.1,22
2.2,28
NA,50
2.2,57
3.3,21
NA,37
2.3,50
1,23
NA,19
1.71428571428571,63
2.4,18
2.1,33
3.6,27
2.7,29
1.2,25
3.5,19
4.1,48
1.4,48
2.8,44
NA,47
3.66666666666667,23
NA,36
3.2,41
2.57142857142857,46
1.5,54
1.5,24
2.6,23
NA,36
2.1,60
2,29
4.7,37
1.8,50
1.8,64
2.6,20
2.6,36
2.8,20
1.8,47
1.8,35
2.6,29
2.5,37
2.2,25
2.9,39
2.6,29
2.7,51
3.1,18
NA,32
1.7,38
2.4,46
2.8,28
2.3,24
2,42
NA,48
4.5,23
3.5,23
3.1,33
3.1,39
2,32
1.8,37
4,59
2.2,65
NA,31
1.6,66
2.1,21
2.3,18
1.4,57
2.5,36
NA,19
2,52
2.2,32
3.8,31
1.8,27
NA,22
3.2,32
2.8,21
2,36
1.4,56
2.1,21
3.1,21
2.3,30
1.6,32
3.7,50
2.33333333333333,30
NA,28
2.7,28
2.5,39
1.7,25
3.5,30
2,50
2.7,32
2.9,29
1.3,21
2.6,48
1.6,29
2.3,25
2.6,25
2,61
3.3,36
3.16666666666667,77
2.4,32
2.6,29
1.9,25
3.4,26
2.2,34
2.9,34
3,53
3.3,51
3.1,25
NA,60
2.2,40
2.2,21
NA,40
3,40
NA,53
2.2,30
2.3,29
3.1,33
2.3,49
2.2,33
3.1,32
4.4,22
1.4,52
1.7,43
3.5,27
2.3,40
2.8,48
2.7,23
1.9,21
2.1,25
2.4,32
2,47
3.4,21
3.5,54
2.6,53
2.77777777777778,68
2.9,24
1.8,25
2.1,46
1.5,41
2,23
1.4,56
1.9,21
2.7,54
2.4,61
2.7,19
3.7,26
3,57
1.9,24
2.3,28
3,27
2.5,30
4.1,20
2.5,50
2.88888888888889,65
3.3,32
1.5,30
2.11111111111111,25
1.4,54
3.4,33
2,42
NA,22
NA,24
2,29
2,43
2.1,18
2.1,20
2.1,28
2.5,55
1.5,50
2.6,28
2.1,45
2.3,52
1.3,30
4.7,28
2.3,29
1.9,62
2.7,58
2,19
NA,45
2.4,22
3.4,54
NA,24
3.9,45
1.4,37
2,24
2.9,35
NA,39
2.1,67
2.8,29
NA,32
2.7,54
3.3,29
1.9,53
1.9,66
3.5,54
2.3,24
2.7,27
2.3,36
2.9,30
2.9,28
2.4,24
2.1,51
2,41
2.3,36
NA,33
1.8,64
2.6,42
2.7,36
3.2,22
3.6,18
1.9,38
2.9,40
1.2,56
2.7,35
3.7,34
1.4,18
2.4,45
2.1,49
NA,28
2.3,56
NA,30
1.6,28
NA,27
3.7,25
2.3,45
1.8,30
2.9,21
2,48
NA,34
1.2,63
NA,24
NA,18
1.1,58
1.9,63
2.9,18
3.8,20
2.7,49
3,20
2.9,48
1.7,31
NA,83
2.9,22
1.6,35
3.1,30
NA,27
2.8,26
3,48
1.9,36
3.2,19
3.1,20
2.5,35
1.8,34
2.7,46
2.1,18
2.6,55
4.7,26
2.4,69
2.9,36
1.4,30
2.9,33
3.4,18
3.11111111111111,66
2,34
2.4,55
2.6,43
1.4,62
1.2,23
2.9,20
2.5,40
2.9,34
2.5,29
3.4,33
2.7,28
NA,76
2.7,53
3.4,27
2.3,45
2,55
4.6,28
3.7,32
2.7,38
2.8,37
4.5,18
3,57
NA,50
2.7,25
3.3,28
4,25
1.7,31
1.8,19
1.9,21
2.5,59
1.1,62
2.4,37
3,20
NA,35
2.9,41
3.2,26
1.5,47
1.5,38
3.14285714285714,76
1.2,33
2.8,34
2.5,25
2.9,33
2.3,39
NA,58
4,58
2.4,27
2.8,63
4.8,26
2.6,27
2.8,28
3.4,36
2.6,42
3.2,22
2.4,64
2.3,18
2.3,21
2.2,48
2.2,23
2.1,67
1.3,35
1.8,33
2.7,55
1.8,30
2.1,52
4.4,34
2,68
1.6,45
3,25
3.8,56
2.2,37
2,57
2.4,45
2.5,57
2.66666666666667,33
3.2,30
3.1,44
2,28
1.8,68
2.9,44
NA,23
2.6,23
2.9,24
3.5,34
1.5,29
4.4,18
NA,28
2.2,28
2.9,22
2,26
3.4,48
NA,27
1.6,44
1.9,50
3.4,48
2.2,40
2.2,24
2.3,36
1.6,33
1.8,49
NA,34
3.9,51
2.1,58
2.7,65
1.8,38
2.4,25
2.8,56
2.2,54
2.5,22
4.5,53
2.5,43
2.6,36
1.25,18
2.2,41
2.1,18
NA,54
2,19
2.4,27
2.1,47
2.8,54
1.7,63
NA,52
1.9,58
3.9,50
2,28
2.7,25
1.2,38
1.4,57
2.1,29
2.1,21
NA,35
3.7,24
2.3,41
2.5,22
3.4,45
1.7,63
2.4,30
2.8,38
2.3,38
3,32
3.3,38
3.5,24
3.2,54
1.9,25
1.4,30
1.9,62
3.8,39
2.7,24
2.2,23
1.6,54
2.9,30
1.8,47
4,23
2,34
3.3,25
2.9,34
1.6,54
2.3,34
2.5,42
2.3,39
2,49
2.2,41
1.2,69
2.6,41
2.1,43
1.7,27
3.5,45
2.7,67
2.1,23
1.6,32
2.2,22
1.8,27
NA,29
NA,37
2,55
2.6,18
1.4,31
3.2,20
4.77777777777778,25
2,22
2.8,37
3.3,31
3.4,47
3,23
2.6,29
2.9,42
1.9,64
3.1,41
2.2,47
3.2,41
2.7,37
2.8,55
2.8,37
2.9,24
1.6,42
2.8,33
3.1,31
2,66
1.8,32
2.2,35
2.9,27
2.6,19
2.1,47
1.6,35
2.6,63
3.1,49
1,29
2.8,42
2.7,22
2.4,33
3.7,27
3.4,53
2.2,19
3.3,27
3.1,18
2.3,29
NA,28
2.5,51
3.1,24
NA,40
3,20
2.57142857142857,36
3.2,54
2,27
2,48
2.8,41
1.8,24
3.1,22
1.9,36
1.6,47
2.2,40
2.2,37
2.1,34
2.1,27
2.4,32
2.2,27
NA,40
2.3,26
4.1,42
2.2,56
2.7,18
3.1,33
3.3,25
NA,30
2.2,44
2.3,72
2.5,33
2.3,37
1.8,30
3,35
2.2,23
3.5,20
3.5,39
3.4,19
2.5,18
2.5,29
2.8,30
3.2,73
3.6,28
4,27
2.7,52
2,55
1.8,52
1.5,58
3.7,30
2.6,26
2.6,40
2.7,56
2.3,55
NA,60
NA,56
NA,22
3.1,24
2.6,52
NA,36
NA,30
NA,29
3.5,23
2.6,66
2.1,33
2.5,29
2.2,37
1.8,28
1.9,32
3.3,40
3.1,22
1.9,51
3.4,21
3.3,19
2.4,36
3.2,23
2.5,25
4,19
3.2,27
1.7,27
1.44444444444444,65
NA,23
2.5,24
2.1,40
2,67
1.8,65
2.6,18
2.2,46
3.1,48
1.3,53
3,49
1.7,49
1.7,30
1.6,36
1.6,68
2.3,30
1.9,30
2.8,25
3.1,42
2.3,48
3.3,28
NA,49
2.4,37
2.6,56
2.3,33
2.5,44
2.8,38
3.5,18
1.8,23
2.4,32
1.6,19
2.2,36
3.2,24
2.1,39
2.6,44
2.8,20
2.4,46
NA,39
2.66666666666667,57
2.9,32
2.9,57
2.1,20
1.9,32
2.3,32
1.5,49
2.6,61
2.5,39
1.11111111111111,31
1.9,21
3,42
2.1,35
2.5,49
1.8,22
2.1,20
2.8,60
2.8,29
2.4,35
2.2,21
3,49
NA,29
2.2,49
1.4,34
3.1,27
NA,42
2.6,23
3,30
1.3,30
4.4,37
2.3,29
1.8,25
3.1,23
1.6,36
3.2,32
3.6,25
1.7,30
NA,21
4.5,41
2.3,38
NA,41
2,64
1.8,18
3.4,21
2,19
2.6,65
1.1,29
NA,40
3.2,47
4.5,18
2,25
NA,31
1.4,30
2.2,23
1.2,37
1.9,37
1.4,62
1.8,53
2.2,28
3.1,43
3.5,26
1.8,47
2,66
1.9,26
4.3,23
2.5,28
1.7,36
2.4,48
3.2,39
NA,43
NA,20
3.2,21
4.2,20
3.8,61
2.6,27
3,24
2.4,35
2.6,22
2.6,19
2.2,44
3.9,33
2,52
2.7,41
3.4,40
2.8,65
3.3,36
3.4,50
2.6,21
2.1,29
3.1,27
NA,26
1.9,54
2.5,21
2.6,32
1.7,27
1.8,42
2.6,26
1.4,49
3.8,39
1.9,68
2.4,33
1.7,41
1.4,29
3.7,19
1.8,26
1.88888888888889,29
2.2,70
2.1,28
2.4,35
2.9,39
2.5,36
1.8,77
4.2,35
NA,20
2.7,28
1.6,59
2.2,48
2.2,20
NA,32
2.6,28
1.9,31
NA,25
3.3,37
3.2,55
3.1,60
2.4,19
1.5,29
2.9,32
1.5,22
2,49
2.1,25
NA,21
NA,25
1.9,64
3.1,59
3.11111111111111,25
2.2,35
2,30
3.3,30
3.1,20
2.3,36
3.7,50
NA,25
2.2,55
3.2,18
1.8,72
3.3,35
3,39
NA,60
3.2,29
2,82
2.3,27
2.1,53
2.7,47
NA,33
2.6,48
2.1,62
3.4,41
2.7,20
2.1,21
3.5,44
3.1,32
3.4,33
3.5,36
1.9,29
3.1,33
1.7,27
3.3,46
2.7,32
1.7,56
3,28
2.5,61
3.3,46
2.33333333333333,27
2.9,33
1.6,72
1.5,47
2.4,22
1.9,29
NA,48
2.1,35
2,38
1.8,46
3,22
2.9,28
3.7,31
3.4,31
2.7,22
4,33
2.2,18
2.5,22
3.1,30
2.5,32
3.7,56
1.7,51
3.6,60
1.8,29
2.5,24
2.8,26
3.1,32
2.33333333333333,22
2,29
1.8,27
4.1,25
2.6,28
1.9,32
1.9,20
4.3,33
NA,38
NA,20
2.3,56
NA,30
3.1,28
2.3,57
2.2,25
NA,25
1.8,37
1.22222222222222,66
2.1,57
3.4,62
2,62
2.4,35
NA,27
3.6,55
2.7,30
2.9,30
2.8,43
NA,25
2.6,49
3,45
3.3,39
1.9,48
2.5,71
2.2,29
1.6,34
2.2,47
1.6,74
3.5,27
3.1,25
3.5,27
1.9,19
3,56
1.3,71
NA,20
1.9,35
3.3,20
1.9,39
3.4,44
1.9,23
1.6,58
3.7,36
NA,29
1.5,28
3.3,30
1.8,79
2.2,65
2.7,20
2.9,28
2.7,39
2.9,23
1.8,25
1.4,20
2.8,29
2.3,58
2.8,58
2.4,33
2.2,67
2.7,24
NA,45
3,34
2,54
2.9,42
2.1,58
1.7,36
4.4,55
1.3,69
NA,61
3.3,29
2.6,30
2.6,26
3.5,22
3.6,29
2.88888888888889,34
3.2,46
3.9,26
NA,21
2.6,37
1.7,52
2.8,23
3.4,35
2.4,32
4,26
2.8,36
2.5,74
2.1,54
2.5,28
2.1,23
2.4,32
3.3,35
1.8,44
NA,28
2.6,21
2.6,28
3.2,24
2.66666666666667,20
2.8,23
1.9,45
3.7,26
NA,35
1.7,57
2.6,19
2.9,30
2,19
3.8,30
2.7,32
2.5,33
2.9,41
2.1,45
3.1,28
1.8,43
2.5,42
2.3,31
2.2,47
3,32
2.2,33
2.6,49
3.5,56
2.7,29
2.3,64
2.5,33
1.875,75
2.4,36
3.6,32
1.1,37
2.8,18
2.5,23
1.9,33
1.9,40
2.7,72
2.6,45
2.7,23
2.8,51
3.1,57
2.4,56
2.8,32
1.9,45
2.5,62
1,65
1.9,31
1.7,33
2.33333333333333,31
2.6,30
2.9,37
3.6,46
2,54
3,45
2.1,38
2.1,38
2.4,32
2.5,44
1.4,51
NA,40
3,69
4.1,25
2.5,30
1.9,21
1.7,55
2,30
2.83333333333333,40
3.1,33
1.83333333333333,56
NA,36
2.8,35
2,27
3.2,40
3.1,36
2.8,61
2,49
2.6,51
3.1,60
2,41
3.8,18
1.6,52
1.7,49
3.7,29
2.1,35
2.4,55
3.3,27
2.8,44
1.5,21
3.1,42
NA,38
3.11111111111111,55
4.1,39
4.1,29
1.8,58
1.2,36
1.6,57
2.9,18
1.8,52
2.5,42
1.3,30
1.7,25
4.2,56
2.5,43
NA,67
2.1,24
3.1,26
3,42
2,28
2.3,24
3.3,51
1.6,62
2.2,40
2.7,35
1.8,47
1.9,30
2.7,44
2.9,45
2.3,42
3.6,31
2,52
1.9,47
3.3,26
1.7,20
1.5,26
2.7,36
1.8,53
2.4,50
1.7,58
1.6,36
NA,33
2.1,39
2.8,28
2.5,40
2.2,22
1.1,39
2.2,36
2,25
2.8,35
1.3,52
2.9,29
2.1,40
2.1,36
5,55
2.2,25
1.8,21
3.4,18
NA,29
NA,63
2.2,42
3.3,25
2.1,39
2.7,48
2.7,66
3.4,26
1.6,32
3.4,22
3.4,43
2.3,33
1.6,21
2.5,25
3.1,34
3,26
2.1,64
2.8,22
3.7,25
NA,54
2,54
1.4,50
4.5,31
1.8,63
2,25
1.8,30
3.2,33
NA,28
NA,31
NA,30
3,22
2,38
2.5,26
2.1,55
3.3,25
2.7,49
3,47
1.6,19
1.8,20
3.2,27
2.55555555555556,51
2.5,45
3,55
1.8,45
1.8,45
2.4,32
1.6,55
4.2,50
3.1,34
2.5,26
1.9,43
1.8,52
3,43
2.1,53
2.7,24
3,29
NA,21
2.3,23
3.77777777777778,21
2.9,29
1.5,24
3.2,33
2.8,40
2.9,61
1.9,33
2.6,29
2.2,67
1.7,82
3.2,35
1.9,36
2.7,27
NA,43
3.9,26
2.1,43
2.3,27
1.1,30
1.8,25
1.5,32
1.3,47
3.6,26
2,26
1.6,52
4.2,26
3.4,31
NA,32
1.9,35
3,30
1.5,22
2.7,28
2.8,41
3.5,31
2.8,24
2.8,43
NA,24
NA,31
3.4,22
2,30
4,23
NA,33
3.5,27
NA,24
2.3,30
3,43
NA,43
1.5,27
1.3,18
2.6,70
2.8,47
1.7,24
1.6,50
1.4,65
1.4,55
NA,35
3.3,21
2.3,24
4.5,25
NA,39
3.2,18
3.88888888888889,18
2.4,26
2.9,55
2.2,38
2.7,35
2.2,29
1.9,45
1.5,38
2.6,30
2.4,37
2.5,30
2.8,26
3,34
2.5,28
3,28
NA,24
3.2,22
1.7,33
2.9,36
1.8,70
2.1,37
2.8,40
1.4,28
NA,61
1.7,21
1.8,26
NA,36
4.1,28
2.6,22
1.7,24
2.7,51
2.1,29
3.3,24
1.4,27
2.5,28
3.9,23
3.4,40
2.8,28
2.1,44
1.9,22
3.1,62
NA,39
2.5,24
1.6,25
NA,31
3.9,25
2.1,49
3.2,42
3,62
3.3,21
2.9,45
2.7,57
2.9,51
2.2,31
1.5,48
2.5,31
2.5,34
1.6,39
2,27
3.2,27
NA,37
2.7,18
1.4,22
NA,20
1.8,30
2,33
NA,38
1.3,37
2.3,46
3.7,43
1.8,25
2.4,40
2.6,21
2.9,32
1.8,44
2.8,49
2.6,30
2.5,25
1.9,35
2.6,28
3.1,32
1.7,24
2.6,36
2.9,34
4,34
3.7,49
3,33
NA,37
2.1,30
2.7,49
2.2,38
2.2,73
2.88888888888889,48
NA,18
2.3,27
2.8,37
NA,46
3.1,40
3,61
3.6,31
3.1,35
3,53
2.8,26
4.5,33
3.6,19
2,46
1.9,26
2.9,27
3.5,33
1.4,28
1.5,35
2.2,27
3.2,31
4.1,24
1.6,28
2.125,38
NA,36
2.8,27
2.2,34
2.1,56
1.6,47
2.2,21
2.8,22
NA,32
2.6,18
2.2,24
2.6,20
4.4,35
1.8,41
1.8,70
1.5,28
2.5,35
1.7,23
2.9,60
1.3,34
1.9,39
3.5,47
2.6,56
3,47
4.2,31
1.5,51
NA,19
2.6,19
3.4,19
3.6,25
NA,27
NA,46
2.7,28
2.4,28
NA,27
2.1,24
2,46
2.33333333333333,26
2.2,25
1.3,66
2.8,18
2.3,62
NA,20
2.4,30
1.5,31
NA,31
2.1,52
1.42857142857143,51
2.9,30
2.7,34
2.3,65
2.8,39
2.4,29
3,38
4.1,20
3.5,27
2.6,51
2.6,23
2.4,42
1.7,24
3.1,32
1.8,23
1.5,53
2.6,38
3.1,36
2.4,45
NA,25
3,36
3.1,19
3.3,30
NA,28
2,64
4,35
NA,29
1,68
NA,65
2.4,59
2.9,58
1.7,29
NA,21
3,43
3.7,33
2.4,25
NA,64
3.3,55
2.4,18
2.7,47
1,29
2.1,43
2.5,35
1.7,29
2.2,33
2.33333333333333,48
5,59
2,66
3,42
2.9,39
2.4,37
2.4,27
2.7,34
1.5,55
1.5,31
4.3,36
2.4,32
2.1,42
2.8,25
3.3,37
2.9,66
1.6,20
1.9,47
NA,24
1.6,28
2.2,47
2.1,28
2.8,23
3.5,28
2.7,43
NA,52
2.6,20
3.2,25
2.1,55
2.2,28
2.9,22
NA,34
3,40
3.4,18
2.4,24
1.4,21
1.7,21
3,35
NA,28
2.1,25
1.5,34
2.8,22
2.3,44
2.9,25
3.4,50
2.3,21
2.3,55
3.1,18
2,25
2.9,47
2.4,57
2.2,70
2.4,55
2.1,59
NA,65
2.8,43
2.1,34
3.22222222222222,27
2.5,24
2.2,31
2,56
1.44444444444444,33
2.7,44
2.3,36
3.3,19
NA,36
2.2,62
2.8,28
3.1,27
2.5,44
1.9,49
1.4,63
2.3,50
3,29
3.8,29
2.2,26
NA,30
1.9,38
NA,20
2.3,56
2.6,68
2.7,50
3.2,27
2.1,65
3.1,31
NA,46
4,27
NA,48
1.3,25
1.7,19
3.4,25
4.1,20
2.8,75
1.75,52
1.1,26
2.8,28
3.1,69
2.3,38
2.1,55
3,34
3.7,18
2.2,48
3,40
2.8,55
2.5,43
1.9,67
3.3,25
3.8,28
2,24
2.8,42
NA,25
2.3,26
1,44
2.6,57
2.2,64
1.4,39
2.9,52
NA,54
4,26
4,44
NA,38
3.3,45
1.6,51
1.9,24
2.6,44
2.7,56
1.5,30
2.6,38
3.1,39
3.1,36
3.4,49
3,37
3.1,26
3.4,22
NA,39
2.1,22
2.2,31
2.2,48
2.4,64
NA,29
1.8,27
2.3,62
2.6,30
2.6,25
2.4,36
2.88888888888889,33
2.1,31
2.8,19
2.2,38
3.1,29
3,27
3.1,42
1.6,67
2.2,54
2,46
2.8,26
3.1,18
2.3,21
2.9,24
2.77777777777778,25
3.2,22
2.7,31
2.7,31
1.3,31
2,35
3.5,22
2.2,40
3.9,64
2.8,53
3.9,19
NA,29
1.9,66
NA,23
3.5,21
2.2,35
3.8,24
3.6,31
2.3,39
1.6,60
3.2,21
2.88888888888889,25
1.6,23
1.9,50
2.4,18
1.8,37
1.9,23
1.9,35
1.9,31
3.6,51
2.4,75
2.8,58
1.6,18
1.4,23
2.4,67
2.3,24
2.1,20
1.8,38
2,32
3.5,28
2.6,22
4.4,31
NA,25
3.3,33
2.3,58
1.3,27
1.5,51
NA,21
2.6,20
2.5,42
3,56
2,47
3.1,40
2.8,43
3,47
NA,24
3.1,52
2.8,56
2.8,34
2,20
3.1,35
2.6,28
3.1,20
1.9,18
1.2,25
2.7,72
4.1,21
1.8,60
2.4,22
2.1,30
1.5,56
3.22222222222222,57
1.9,29
2.6,45
2.3,37
2.9,62
2.9,19
2.2,47
3,20
2.5,29
1.9,35
2.2,48
1.7,28
2.4,40
3.5,57
2.1,43
2,36
NA,28
3.2,59
2.7,18
2,25
1.3,57
1.7,39
2.2,46
3.3,18
2.8,41
2.1,31
3.1,31
3.7,24
3.4,31
2,31
1.5,45
2.6,28
1.6,38
2.3,28
4.3,19
1.8,48
2.8,35
2.6,28
1.8,52
NA,21
2.3,27
3.3,63
3.8,36
2.2,24
2.7,53
2.6,26
1.8,29
3.1,39
1.4,62
2.3,25
2.7,55
2,30
2.5,52
2.8,56
3.1,73
2.1,24
1.6,36
2.7,26
2.3,38
2.5,27
NA,42
3.1,28
2,21
2.8,39
2.7,28
1.7,49
3.5,25
2,22
1.9,20
2,31
3.7,26
2.6,53
1.9,31
4,20
2.4,65
2.2,60
1.4,33
1.3,35
2.6,32
2.6,29
1.7,20
1.3,31
2.1,22
2.9,36
2.6,54
3.2,25
3.2,26
3.8,18
1.6,23
NA,54
1.8,23
3.1,30
2.9,30
2.8,30
2.7,25
1.6,35
1.4,78
2.3,67
2.4,69
1.3,51
2,49
1.1,43
2.5,47
3.4,42
1.9,40
3.6,23
3.5,32
1.55555555555556,31
2.3,26
2.9,40
2.3,26
1.4,80
2.4,31
1.8,50
2.66666666666667,34
NA,40
3.8,25
2.7,51
2.2,53
NA,33
3,33
2.2,26
1.3,47
2,37
1.4,20
2.1,32
3.5,27
2.6,36
2.8,26
1.9,44
2.7,55
3,41
2.2,29
2.2,26
2,57
2.66666666666667,40
1.9,30
2.9,29
2.3,39
2.5,44
2.55555555555556,40
3.4,110
2.7,33
3.4,40
NA,44
3,67
1.8,26
2.2,25
2.9,29
3.2,29
2.7,57
2.7,44
3.1,53
2.5,32
1.1,36
3.1,26
2.3,31
3.5,50
1.6,60
1.9,29
3,34
3.5,30
3.2,22
4.7,24
1.6,72
2.5,58
2.9,56
2.4,23
1.2,57
3.8,37
2.22222222222222,51
2.7,38
